Dept_ID,Time_Index,Budget_Allocated,Labor_Cost,Material_Cost,Overhead_Cost,Maintenance_Cost,Logistics_Cost,IT_Cost,Utilization_Rate,Inventory_Level,Demand_Forecast,Inflation_Rate,Market_Volatility,Risk_Score,Total_Operational_Cost,Budget_Consumed,Cost_Variance,Target_Total_Cost,Target_Budget_Overrun
10,88,63179.94158,57054.04645,48658.29372,16274.46225,7892.348063,19220.40123,10382.27609,0.65882098,7452.288336,4972.314466,7.660275144,0.595769072,0.673334851,159481.8278,159254.1991,96074.25748,159481.8278,1
2,324,161542.6095,23773.11444,17751.73945,10971.67047,3375.205582,15301.13989,14976.96092,0.825446542,907.8050475,6168.734475,7.664616529,0.307418946,0.511741922,86149.83075,94749.62877,-66792.98069,86149.83075,0
2,207,188494.8718,72695.70437,48644.77203,23765.52918,3736.386803,21170.77829,3361.183431,0.752825203,7551.824037,4171.759845,2.257681043,0.39896379,0.247539919,173374.3541,190144.1991,1649.327284,173374.3541,1
4,129,124488.7328,17391.88772,21408.02762,13636.19042,17926.29468,6499.898171,2230.149702,0.87091212,8857.839958,4497.211007,4.418096006,0.220125384,0.945338316,79092.44831,85639.62337,-38849.10946,79092.44831,0
1,311,163768.9089,59458.48616,6206.291874,22696.77,19772.15281,5721.6414,2951.561745,0.407051356,4539.876336,1693.353633,2.364687545,0.573098618,0.399229729,116806.904,118056.0724,-45712.83645,116806.904,0
3,3,90888.44863,44968.40909,50448.56404,8590.948736,6489.819161,19264.95595,4770.073546,0.812675957,4429.322198,17288.98654,3.85686208,0.56930327,0.191045371,134532.7705,144709.0863,53820.63764,134532.7705,1
9,242,126030.9624,70895.06937,46911.58416,13179.95841,3728.451787,7630.33243,6835.017882,0.591439093,3390.008084,11041.54346,3.047468571,0.796146949,0.607732072,149180.414,148062.9006,22031.93828,149180.414,1
7,121,205276.5812,18833.65637,31702.60205,3217.5738,10162.03335,2064.270828,13076.44599,0.534533284,8830.913708,7227.425254,5.720824545,0.784653361,0.465651812,79056.5824,78124.75832,-127151.8229,79056.5824,0
7,102,125450.014,57452.64429,39169.59363,23483.21477,14481.03321,22975.08388,4970.284729,0.88074482,5703.953738,6501.962925,6.684476908,0.769553627,0.631460044,162531.8545,167727.2907,42277.27671,162531.8545,1
4,38,274935.7696,50043.82474,66565.99746,19898.9394,12635.65525,16327.55233,13813.40634,0.453532727,6002.969436,11349.22963,5.080081792,0.539161856,0.310176966,179285.3755,193455.9901,-81479.77947,179285.3755,0
2,341,207101.7394,43606.30996,43688.01176,25081.22977,19071.05546,12233.56705,7480.707638,0.537076027,6786.220213,7207.011614,6.77283844,0.621615849,0.440855979,151160.8816,145812.958,-61288.78142,151160.8816,0
4,133,159662.2546,44398.50844,47762.4558,15301.49128,16537.7798,18691.93973,10058.98026,0.522240605,3352.194002,17410.64153,2.07687978,0.720433555,0.975257536,152751.1553,158066.2667,-1595.987959,152751.1553,0
6,202,59689.23389,60538.38733,9154.235862,24592.99738,17510.47114,9666.629862,4701.707997,0.651895267,4611.469958,5008.191266,6.922858188,0.173347865,0.942882588,126164.4296,131395.3019,71706.06799,126164.4296,1
3,348,174887.0838,75641.91585,15789.63994,20484.7287,11291.67602,23934.31931,3184.193424,0.593402071,7545.254741,17763.73404,3.070161348,0.340478316,0.877943569,150326.4732,155883.9925,-19003.09134,150326.4732,0
1,21,241194.0605,16387.61614,24561.89797,3097.549178,7218.228673,3578.266646,13172.39717,0.83228099,9862.126201,13617.75661,4.765615408,0.235271954,0.801208776,68015.95577,66844.35312,-174349.7074,68015.95577,0
8,242,116389.3995,11365.18533,40059.65567,9849.745967,14332.9842,16741.80839,2533.086527,0.819621928,825.9026306,19175.95519,4.655513695,0.509174155,0.240903797,94882.46608,91051.05249,-25338.34701,94882.46608,0
5,109,251693.3924,66399.33547,55478.40824,16335.06651,9342.007759,19877.65811,11836.29828,0.595282535,905.1607305,1287.037591,7.238933175,0.770134365,0.520237531,179268.7744,194371.9502,-57321.44223,179268.7744,0
5,303,112951.6915,17571.85713,25880.65706,19704.55844,6467.330571,12789.89588,9133.780285,0.662188466,4566.783579,2122.815749,7.795874884,0.284569576,0.755112507,91548.07936,94860.00149,-18091.69003,91548.07936,0
4,84,255936.597,79068.77573,28164.85798,4770.953346,3893.143028,19364.27217,13055.92894,0.524744911,6766.407431,10516.99728,3.530725799,0.684722828,0.335590809,148317.9312,157986.1342,-97950.46282,148317.9312,0
6,83,71317.0854,53354.37743,21649.80754,22037.15806,11029.60995,23318.93915,11049.45777,0.80250094,4170.463936,18335.19777,2.404479036,0.424659197,0.129766792,142439.3499,143103.9078,71786.82243,142439.3499,1
3,291,266545.9272,55560.64767,21549.6064,17675.47464,12290.81778,19111.85972,4943.29743,0.637733644,9996.567213,14885.10408,5.903130695,0.82245992,0.476289009,131131.7036,125411.1277,-141134.7995,131131.7036,0
9,69,174796.6127,23922.41921,66676.14998,17196.04128,11806.92797,9115.437944,9041.986362,0.479695663,2355.912952,12820.58272,5.017043521,0.601431633,0.482627257,137758.9627,136234.6318,-38561.98096,137758.9627,0
5,129,124134.3974,26821.86172,46304.71668,10885.23007,3214.418905,14922.46662,1183.030674,0.476359295,575.2918511,1600.440958,5.394230851,0.881242404,0.158590232,103331.7247,99302.28845,-24832.10896,103331.7247,0
3,196,116278.3126,56154.52122,15133.58083,19060.22369,11829.75907,22966.88091,7653.056793,0.593392407,2306.228942,7729.11198,2.277621277,0.296535821,0.388554021,132798.0225,127716.6639,11438.35128,132798.0225,1
1,140,158002.6397,73680.87866,51946.15758,3742.30802,4199.868029,12329.24769,2204.190898,0.848395017,8925.002563,7571.204965,6.65185893,0.839166703,0.925570054,148102.6509,145461.8179,-12540.82179,148102.6509,0
10,283,299762.3745,78767.33882,51931.37432,4746.908924,13610.56914,17679.06538,7005.229969,0.415302602,1878.915432,11299.62796,3.394120491,0.385644612,0.325267126,173740.4866,181565.1882,-118197.1863,173740.4866,0
6,312,105081.8484,23862.16626,48320.56274,22814.49235,9158.295937,12706.83868,2534.565312,0.554664816,5050.260413,5898.727808,4.009620685,0.59757397,0.612243836,119396.9213,128072.9747,22991.12637,119396.9213,1
2,234,75804.16222,19388.37359,13756.82893,11691.06625,17126.98317,4790.91561,14376.7173,0.497491695,4483.123717,6075.958588,3.370122275,0.239606571,0.539093782,81130.88484,87069.954,11265.79178,81130.88484,1
3,23,196258.7922,13948.09504,31519.44643,12368.11104,15787.04915,3347.745625,8322.951404,0.973886693,6824.390552,12796.3552,7.675667364,0.707828096,0.875913203,85293.39869,93026.39498,-103232.3972,85293.39869,0
1,153,172135.6166,70780.79127,11939.16148,8626.400488,14763.25898,23902.30107,13785.05179,0.823168962,1018.658071,18946.78332,3.012330899,0.882600347,0.688195219,143796.9651,150764.9691,-21370.64754,143796.9651,0
9,277,181049.0678,30630.03928,58080.33277,15031.75869,14314.00489,16088.46079,1313.127122,0.53993961,6758.126625,13543.40297,6.393914024,0.729940893,0.242586545,135457.7235,129088.385,-51960.68272,135457.7235,0
8,61,216733.8544,10126.84237,47586.18931,4403.822648,11649.27275,4387.743002,9927.145974,0.524476351,3870.140618,13694.47236,3.474483764,0.592637394,0.228581854,88081.01605,88663.26374,-128070.5906,88081.01605,0
2,319,116786.0175,25667.26602,37968.25589,11109.80704,2161.157946,21721.08684,5297.363027,0.914818327,9297.375811,19738.08145,4.549517715,0.45857118,0.601738505,103924.9368,100466.2179,-16319.79955,103924.9368,0
8,52,277666.2488,33830.87561,27296.00597,17232.34589,13454.30285,14021.94214,7045.605944,0.514136018,8564.429631,3916.085174,7.976371263,0.376189046,0.141819726,112881.0784,120401.1833,-157265.0655,112881.0784,0
9,344,158918.0165,79369.03186,16976.21584,15572.06188,9871.521374,19754.43858,13223.22353,0.99823552,4295.309361,1642.86071,2.603460465,0.435210093,0.454177851,154766.4931,149806.7479,-9111.268666,154766.4931,0
1,153,82271.54879,46647.91157,11919.09327,29991.08036,9921.539566,4915.392499,14720.29533,0.569381872,9932.472513,15164.76506,7.288155387,0.36263065,0.459109971,118115.3126,114086.2065,31814.65776,118115.3126,1
5,237,235574.6892,24329.97633,68000.63949,13496.64561,8201.421714,22858.93993,4450.887362,0.450599629,993.4656502,9336.961231,7.676299378,0.766167894,0.276699809,141338.5104,134869.6298,-100705.0594,141338.5104,0
8,311,210776.0882,33437.28413,17977.16173,13448.9746,18652.34738,15582.31511,14275.54599,0.814565136,7992.006091,9147.64374,6.18936377,0.814488899,0.370910988,113373.6289,123954.2702,-86821.81798,113373.6289,0
2,302,128935.8506,33121.53813,8891.850737,16596.70799,5739.574072,18979.99566,10642.17728,0.765785676,4621.446978,5280.764151,2.059773138,0.859726149,0.396953417,93971.84387,100348.4451,-28587.40552,93971.84387,0
4,32,205379.681,11380.80225,67508.34019,8138.183977,7015.294615,2721.732824,14319.7948,0.999893299,4616.398874,10630.39777,6.924791504,0.434689858,0.110582739,111084.1487,111083.7735,-94295.90752,111084.1487,0
7,55,104965.4891,19462.81379,40681.86319,26660.21942,19297.77487,9252.012705,8873.137981,0.881251447,2116.271082,9401.274531,7.293631566,0.536975363,0.825302263,124227.822,125031.0667,20065.5776,124227.822,1
3,352,161209.8398,58663.75218,56782.68777,18451.2303,16392.92097,8151.244531,14450.58799,0.65730192,5391.35924,7563.550149,7.885604941,0.561516337,0.961701624,172892.4237,165789.0113,4579.171484,172892.4237,1
5,36,274853.1305,18417.56906,7844.780068,8186.906258,1267.641831,23840.68489,13494.37641,0.805966869,1304.82572,9412.158027,7.035894487,0.620870542,0.360339872,73051.95852,71129.78171,-203723.3488,73051.95852,0
8,110,83383.55829,26151.39936,41851.48074,24422.92297,18216.0444,6262.787084,2800.284377,0.890709672,6357.483201,8292.860644,4.673521804,0.101965073,0.200787002,119704.9189,119312.0122,35928.45391,119704.9189,1
10,177,146674.1125,34551.61089,30883.64767,3926.968621,5306.298678,18262.18971,5351.058979,0.708235915,2795.109188,18858.0308,6.13189806,0.774151737,0.958196929,98281.77455,99085.73895,-47588.37354,98281.77455,0
3,362,255285.6062,63041.44612,55177.68823,29529.23342,14412.71824,2983.331368,4402.884681,0.56372287,7386.151435,19624.78149,4.910771072,0.314512523,0.766495919,169547.3021,176837.2362,-78448.36998,169547.3021,0
4,314,292372.7249,50768.06754,7497.666967,26359.03204,11508.38904,6546.733971,9009.390565,0.526063385,6269.934423,16958.11772,4.118110097,0.477731255,0.902028185,111689.2801,111974.0713,-180398.6535,111689.2801,0
9,295,163481.5341,58229.99895,31109.88696,18650.2653,11199.42579,9787.739148,12239.19204,0.577168862,7590.847583,19817.86773,5.758558959,0.773254606,0.424788536,141216.5082,154376.4855,-9105.048641,141216.5082,0
7,336,176749.905,49690.86278,56939.77227,6004.982894,14640.50514,20273.6345,11631.76026,0.908841269,7622.549667,6048.669152,6.618994638,0.897484918,0.535656048,159181.5178,159407.4173,-17342.48769,159181.5178,0
1,97,193042.9904,57851.46977,38975.3222,8812.364879,4936.447966,20169.46134,11174.48785,0.628259423,2368.73593,17015.57709,5.81540472,0.735906804,0.937215735,141919.554,154868.1953,-38174.79511,141919.554,0
4,213,283087.0354,10198.95076,40752.51816,10544.7496,4021.477485,23909.84282,6253.70826,0.571998495,506.4099301,8725.951226,6.959470206,0.11986659,0.513597202,95681.24708,101372.2676,-181714.7679,95681.24708,0
4,317,264551.6977,75162.87011,11315.70433,9507.856923,13386.33953,23085.65256,2954.916343,0.883532337,3974.731964,15176.59156,3.058249848,0.395003337,0.704885765,135413.3398,146921.3925,-117630.3052,135413.3398,0
9,137,92650.28116,17764.41616,13601.48615,16433.04028,6521.005349,3874.835686,3948.169751,0.419152205,9231.15755,4826.460172,4.24216731,0.297768509,0.734318915,62142.95338,65590.24533,-27060.03582,62142.95338,0
6,6,159189.4545,38437.43672,49004.97435,28503.13,19505.05395,21086.95761,11383.48444,0.756374963,5990.044154,16427.16571,3.875514876,0.871305386,0.853402458,167921.0371,173846.5684,14657.11391,167921.0371,1
9,109,166000.107,63972.68592,48878.03045,14992.65979,9578.724942,12376.99233,3065.480747,0.924179082,7411.269053,2585.824097,3.164762838,0.311383133,0.977661092,152864.5742,156894.4539,-9105.653137,152864.5742,0
6,35,247274.0279,40466.15026,68641.72063,20862.24334,3120.34338,21915.38009,4121.253869,0.646050249,8855.918206,6140.596428,4.659045965,0.854680152,0.4014094,159127.0916,158124.7064,-89149.32154,159127.0916,0
6,39,200723.2207,76278.97862,51276.94422,21591.74656,14030.48816,4053.583785,6943.73714,0.561590897,9107.553353,16617.09972,7.687237237,0.850014011,0.322705764,174175.4785,173256.8941,-27466.32658,174175.4785,0
5,150,213555.1155,42731.22639,37060.82724,26532.67958,6817.026557,20923.68933,2009.57403,0.695025442,5525.738994,15196.02521,5.22804975,0.77152825,0.169935354,136075.0231,133827.183,-79727.93247,136075.0231,0
5,118,299549.9769,71245.75839,60726.30853,3913.174764,3823.161125,5671.777937,3977.688851,0.830486301,5638.949807,10523.68834,3.71842926,0.178457413,0.870883771,149357.8696,150527.5096,-149022.4673,149357.8696,0
2,261,68740.01087,66757.96794,11790.74408,13916.9116,9033.643895,9678.357492,3096.753783,0.709963338,8583.918992,13783.06271,4.12436371,0.101596182,0.363411885,114274.3788,110737.1241,41997.11322,114274.3788,1
8,87,105752.4559,78669.0412,34204.22836,24187.84808,19320.22328,2663.513207,14318.50496,0.404583397,8171.111635,4525.906465,5.67845427,0.735106467,0.144651516,173363.3591,174774.6686,69022.21267,173363.3591,1
8,76,151973.9843,74858.34465,23662.09221,25001.4094,8817.180951,4845.746028,3681.362398,0.446994734,7139.156699,13687.50882,4.116480451,0.774639246,0.878743426,140866.1356,151439.7678,-534.2165183,140866.1356,0
1,313,136945.6008,72868.66843,11801.45745,28037.98061,7599.341549,12251.69536,13064.77594,0.832797054,6242.410794,1151.547179,5.230080338,0.869745355,0.558918485,145623.9193,157353.0294,20407.42867,145623.9193,1
8,214,55411.39034,61212.30384,54627.63551,21975.44772,9445.670279,20821.78172,2607.174678,0.639970801,6363.543474,16831.10148,3.644959361,0.274706089,0.854481884,170690.0137,178614.2218,123202.8315,170690.0137,1
5,285,72944.40162,35689.87031,38201.48198,9619.156545,1230.198406,19794.40474,13175.42385,0.870865499,3947.657774,10809.46455,4.075587625,0.686517174,0.599033764,117710.5358,116359.3919,43414.99031,117710.5358,1
2,239,220238.3229,17428.7793,41189.96679,16652.97506,3528.929233,7411.848521,9392.073008,0.789693948,8488.7186,18933.69058,6.234367153,0.515251534,0.382356774,95604.57192,94271.11967,-125967.2032,95604.57192,0
2,165,269831.1158,58205.15366,31731.58721,3873.322774,17143.81774,5488.880329,12895.88293,0.748909501,6368.907198,10085.12108,5.50771011,0.362785764,0.216803433,129338.6446,128263.7546,-141567.3613,129338.6446,0
6,87,178556.7528,78505.78569,34921.92005,20467.06521,19582.65383,10953.05965,13142.88164,0.940825101,2623.516591,9228.658364,2.56092118,0.585032808,0.493445361,177573.3661,182013.7451,3456.992235,177573.3661,1
9,141,184797.7699,60862.31061,12541.13016,17965.97071,4000.888226,22315.17199,9349.229429,0.412793244,2778.511146,9551.003436,7.839095111,0.538559515,0.123894138,127034.7011,139289.316,-45508.45392,127034.7011,0
1,160,113773.3582,75011.05585,48739.65858,21004.57958,11174.83855,4102.776706,13847.71815,0.493020617,8685.228631,7834.843785,2.296021538,0.333835519,0.642213499,173880.6274,168034.3561,54260.9979,173880.6274,1
6,46,241969.0909,66301.32991,33109.07837,28113.79494,19360.33524,14487.02224,9196.276081,0.774625573,6444.221684,4166.826593,2.497637434,0.31476997,0.484898173,170567.8368,174845.1347,-67123.95618,170567.8368,0
9,112,237948.6468,21418.02726,58089.89225,21556.46852,3975.046147,4042.572026,10975.91109,0.439496828,4287.68922,16999.19181,6.208316292,0.489264179,0.227371271,120057.9173,126341.347,-111607.2998,120057.9173,0
8,45,197091.4223,27444.26394,17758.66801,11652.14812,4539.882733,12814.87879,6825.12668,0.786982291,2277.457213,8392.622747,6.248108837,0.479229207,0.577211042,81034.96827,79969.28835,-117122.134,81034.96827,0
6,247,103166.0716,33930.59212,18328.58107,8365.889924,18609.51072,4916.20478,13796.94772,0.990472646,6297.051746,11053.06014,2.113613199,0.341642163,0.820819627,97947.72635,107288.6916,4122.620007,97947.72635,1
3,104,74254.55456,21778.2311,46974.37215,26075.17758,14408.06528,3847.749505,12538.27554,0.927284859,2250.94861,1377.851413,5.856523397,0.310984926,0.977320258,125621.8712,125917.492,51662.93745,125621.8712,1
8,85,66059.64396,50715.59329,59990.22252,8246.967868,3887.36705,6389.53466,3333.983563,0.754550154,4966.586797,2144.823582,2.199560089,0.863445927,0.574622648,132563.6689,144474.9576,78415.31363,132563.6689,1
9,134,198174.0167,78281.53669,35692.85951,7363.458676,8476.360751,7870.888445,9069.429903,0.936386005,6936.350075,12346.48136,7.764619963,0.789896404,0.216595865,146754.534,152566.4999,-45607.51671,146754.534,0
1,108,256258.8298,63302.11834,52252.00147,8578.526178,2069.12894,8354.10372,13555.58261,0.469760891,5871.446626,17705.33357,6.176855563,0.753423284,0.829635567,148111.4613,140796.5198,-115462.31,148111.4613,0
9,18,264582.6079,39637.07243,69956.4449,16738.7029,9220.759144,16841.16279,12102.90291,0.672816499,9259.949051,10374.52073,3.119468608,0.271427015,0.72620973,164497.0451,163948.7469,-100633.861,164497.0451,0
6,94,165905.5186,10315.31367,69367.26658,6353.060965,15780.1284,3264.583139,14475.73893,0.657205669,877.3514176,4134.517031,2.948628729,0.251432828,0.958574123,119556.0917,113964.7279,-51940.79073,119556.0917,0
6,150,246067.8248,31929.32078,53381.89478,28329.19493,11525.46904,3858.608378,4238.223617,0.601868552,3158.051321,3206.418973,5.417973816,0.747463215,0.581691698,133262.7115,134225.0495,-111842.7754,133262.7115,0
4,246,286720.0491,46873.15014,53073.12183,29088.8501,13301.40031,6340.241714,6144.434864,0.400120839,1042.317962,18095.97203,5.801112354,0.247739478,0.421393524,154821.199,168736.5445,-117983.5046,154821.199,0
1,289,118792.5281,32697.56117,21095.22767,29292.65004,7209.582512,22057.45059,8100.686432,0.934617411,2348.740185,14331.11923,6.987425779,0.502828749,0.966556108,120453.1584,128505.7596,9713.231453,120453.1584,1
10,209,149490.0866,17772.44461,59180.07605,4056.36973,4066.522437,16457.9133,4257.36838,0.866623966,1677.841691,19357.71554,7.419926895,0.277137429,0.584600123,105790.6945,110341.7911,-39148.29549,105790.6945,0
8,126,282869.7481,40993.54698,31331.63826,28547.33321,1249.21684,18798.50216,6516.633573,0.791714509,7460.285457,2564.623806,4.355200664,0.402455827,0.114315109,127436.871,131359.7356,-151510.0126,127436.871,0
2,235,134557.7418,27727.69719,67529.60414,29930.20318,16604.93454,10518.32958,8525.548862,0.477380106,4009.071442,18149.64425,7.064509054,0.782763382,0.526302111,160836.3175,161783.2073,27225.46546,160836.3175,1
1,122,278469.0726,73646.26635,10292.79977,28445.58595,13096.43663,6904.068029,3678.748842,0.62692308,9287.920576,17067.01394,5.254280212,0.813134675,0.102140228,136063.9056,133578.148,-144890.9246,136063.9056,0
2,138,295261.2156,17122.817,33329.62398,21115.35046,5357.103584,2873.111302,4593.629462,0.954596198,722.0883561,17970.51848,4.823492844,0.897343401,0.763937032,84391.63578,80963.541,-214297.6746,84391.63578,0
1,115,215452.6821,13440.68401,41129.6317,21933.21412,8950.245241,13236.31926,2747.794997,0.770157763,6702.779757,1109.496176,6.193823876,0.855123424,0.609350602,101437.8893,99259.20634,-116193.4758,101437.8893,0
1,162,254222.5724,10371.99184,31335.15346,6300.829377,16227.42211,15208.46218,10987.33974,0.762046322,9720.175603,15096.16613,2.619169768,0.63700058,0.198821001,90431.1987,90677.89613,-163544.6762,90431.1987,0
9,201,237386.3911,32964.87791,18687.64738,26606.02108,11235.30354,22631.06427,6061.726972,0.947875945,2170.467838,11429.82417,3.592319034,0.445380795,0.831710177,118186.6412,121495.7096,-115890.6814,118186.6412,0
1,234,224883.5644,56227.07867,43544.25177,4610.268785,6703.037652,22288.13851,4083.726145,0.735900235,4703.106188,11890.40924,6.900576112,0.1461539,0.582793513,137456.5015,134798.1731,-90085.39128,137456.5015,0
4,28,126732.7682,61128.9627,54134.66445,11578.72476,6076.505826,11767.75864,8102.538089,0.758573949,7167.953966,9914.83776,5.02447303,0.586532891,0.20265434,152789.1545,167479.723,40746.95473,152789.1545,1
10,11,64273.58448,41728.31784,46914.50874,29761.09442,5134.666465,11742.29237,1955.49028,0.607429417,6514.810994,15110.86144,7.448260619,0.26854453,0.244009788,137236.3701,131956.5469,67682.9624,137236.3701,1
6,206,135762.9331,57903.00553,20239.17517,14402.85274,16650.86772,5705.826624,13927.69249,0.622864558,5877.25774,19996.94652,2.532222403,0.780109027,0.839893467,128829.4203,124219.7452,-11543.1879,128829.4203,0
7,167,216733.9963,35193.98254,52554.51638,6541.218047,12055.34666,7921.32672,5122.545296,0.811364117,3604.183207,14500.22883,3.880476866,0.539119103,0.419938188,119388.9356,125643.7643,-91090.23202,119388.9356,0
2,247,75632.29956,56746.4354,21698.35739,29170.95588,14473.98615,23290.26226,13410.50087,0.59226113,7417.899559,13882.9579,4.133299357,0.686801346,0.838986468,158790.4979,168835.4636,93203.16409,158790.4979,1
6,47,52979.49574,12841.71897,16388.15359,29571.77047,17342.28839,5243.828252,7966.680915,0.735464752,6705.925132,13434.3166,4.536321936,0.638796028,0.162553022,89354.44058,97920.64711,44941.15136,89354.44058,1
7,246,84923.09315,37352.70892,49893.421,8050.152501,19750.37235,24280.08958,12902.10697,0.567518015,2046.602712,14209.02173,7.920920309,0.377864953,0.319473156,152228.8513,156729.7459,71806.65278,152228.8513,1
10,127,228933.9816,65359.47743,59781.171,26349.70284,5740.188144,13608.98665,4458.902171,0.499675143,9658.861947,7500.136881,3.863976284,0.70726884,0.788124336,175298.4282,170896.7003,-58037.28125,175298.4282,0
10,147,293198.4254,66210.42213,36300.0641,13541.42981,4437.147262,12501.95582,3453.788431,0.672641475,5778.892635,7084.17513,5.112094718,0.774700195,0.677531909,136444.8076,148818.8975,-144379.5279,136444.8076,0
2,118,295766.1749,60130.41452,39540.46655,13296.94854,9777.968513,6016.682756,12891.76525,0.530467607,5491.88521,15902.42159,5.216427943,0.695304349,0.376142067,141654.2461,155399.6884,-140366.4865,141654.2461,0
2,152,173494.7873,24296.70344,24678.59208,10092.83606,1666.35431,17215.44876,3980.934353,0.939096583,8558.248437,2008.67233,6.624787632,0.721445424,0.942423793,81930.86901,89183.97011,-84310.81718,81930.86901,0
10,72,267338.0752,27304.35833,37150.17098,4207.177413,16042.63975,12576.44692,11446.73489,0.582167779,6583.928351,15425.70703,5.107213965,0.388012432,0.289959612,108727.5283,117507.1051,-149830.9701,108727.5283,0
7,363,234206.6139,79726.21091,13578.89487,10236.24256,17791.43998,10525.25056,5824.173125,0.758441257,1207.553223,16462.99012,5.634424404,0.854950346,0.864801612,137682.212,132400.1876,-101806.4264,137682.212,0
1,137,175260.0592,17236.4605,67129.00393,4451.976444,14034.75428,8083.873027,11474.71217,0.558065104,5312.599051,10910.36123,6.519968305,0.439657695,0.726169484,122410.7804,131987.0941,-43272.96513,122410.7804,0
8,175,193190.1332,22646.38892,57023.44249,27958.04525,6091.905467,3529.196469,13707.04772,0.554811558,7915.666682,18292.81381,2.606792028,0.817640175,0.209005368,130956.0263,143132.846,-50057.2872,130956.0263,0
3,289,84306.78665,19101.8379,48418.24895,20866.45815,3339.954006,13944.54668,14742.93804,0.610381649,7149.811142,9988.661306,7.780832741,0.786247512,0.599604065,120413.9837,124369.2425,40062.45587,120413.9837,1
6,19,284415.3652,32935.84746,39982.63416,26938.81155,8260.73957,9196.89166,6037.332682,0.94952474,9722.302879,4383.646694,7.077825056,0.19946478,0.936916823,123352.2571,131479.7118,-152935.6533,123352.2571,0
9,195,137982.4427,24712.30847,56490.99385,22366.8484,16833.37679,18280.89967,6145.361685,0.634898643,736.704657,7866.574325,4.332635682,0.873016448,0.657006444,144829.7889,151945.9058,13963.46315,144829.7889,1
6,330,161537.3141,44838.15717,37159.22057,6544.745519,7608.728272,18641.01421,14739.42831,0.892759882,2981.580088,18211.48261,6.370505534,0.897073348,0.575926659,129531.2941,128651.6106,-32885.70355,129531.2941,0
9,175,217915.0577,43321.44948,24498.30403,28395.70149,1650.836899,9638.461265,13061.39382,0.518378845,5716.986335,19881.02748,6.573950626,0.584917213,0.429690872,120566.147,125163.0896,-92751.96815,120566.147,0
7,354,133475.6179,73105.39336,15424.32529,27297.11245,6211.327148,17389.77572,1631.287607,0.428901726,6385.153091,9015.225373,7.101478696,0.726488041,0.809909327,141059.2216,152824.4095,19348.79163,141059.2216,1
9,141,113564.7902,12431.79632,47093.06327,12398.0541,19808.96659,7949.530526,9028.299807,0.869006753,3106.381866,4170.084366,3.129900951,0.84694963,0.921753292,108709.7106,111368.5101,-2196.280126,108709.7106,0
2,246,207762.3483,32391.57037,65412.67343,6011.400189,13856.70636,18724.9957,3537.426802,0.725124938,8354.615831,6440.256324,6.222216516,0.116019512,0.777985109,139934.7728,145325.3124,-62437.03594,139934.7728,0
8,93,56246.02057,51766.05244,14985.20598,22012.17827,18116.24177,2369.774348,14916.17551,0.702235488,2061.304033,11512.63051,2.200043183,0.843992019,0.752724424,124165.6283,127855.776,71609.75543,124165.6283,1
8,239,230181.278,52336.12333,16701.17293,22665.75517,15722.44008,5487.001641,2944.922173,0.56332351,508.0665414,11869.82245,2.693474744,0.60189291,0.273241332,115857.4153,114972.3494,-115208.9286,115857.4153,0
2,205,178505.8425,43608.83603,33184.39217,27214.38421,11254.40479,7635.199224,8830.866576,0.443390209,9547.718285,12971.12873,6.656401763,0.76276512,0.850587708,131728.083,137859.955,-40645.88751,131728.083,0
4,48,201438.4326,67096.58786,57448.45761,4421.705505,3825.088576,19777.5162,10312.77718,0.689716022,4219.789547,16871.71408,6.878018023,0.532577818,0.13662627,162882.1329,167185.5612,-34252.87141,162882.1329,0
7,245,207970.0398,14390.552,24104.97738,6826.003627,7624.245089,3526.653821,14118.90517,0.920335815,9596.153109,14513.06888,5.554618713,0.524436832,0.781625329,70591.33708,69524.13014,-138445.9097,70591.33708,0
4,320,181762.5391,67084.14359,21504.3401,19152.71741,12091.06428,6325.314305,12861.61636,0.472013208,3140.350203,5955.964304,5.490115845,0.818014565,0.289783031,139019.1961,150739.4489,-31023.09024,139019.1961,0
4,317,195633.4444,44632.79683,45297.80895,19716.55187,17542.01463,10248.35443,4440.566799,0.957502528,1102.762034,8505.837153,6.49706857,0.505977605,0.538535143,141878.0935,155002.7917,-40630.65264,141878.0935,0
6,295,220947.0502,19363.24866,39814.96082,3907.460883,6104.825871,2211.024866,9016.735318,0.564837448,7838.936243,16956.51509,7.436508933,0.477431505,0.725710552,80418.25641,77065.28945,-143881.7608,80418.25641,0
10,128,238279.7118,71999.13395,8914.323689,13717.16538,3303.310517,19528.78243,14350.03541,0.719311776,8440.285552,13034.27074,4.526691025,0.586551047,0.783170572,131812.7514,137527.1391,-100752.5727,131812.7514,0
6,344,231863.0978,55446.01457,10296.84853,18772.36674,11617.81403,14882.41844,11300.03586,0.439905037,5174.825539,4161.942917,2.688926712,0.514855985,0.899275547,122315.4982,123814.7013,-108048.3965,122315.4982,0
10,282,267404.1144,21448.19808,46795.84371,22923.606,4353.523228,22715.6259,10636.70888,0.655027956,1201.578232,7185.237278,7.033996307,0.457029565,0.35433293,128873.5058,132597.0669,-134807.0476,128873.5058,0
3,17,97360.85829,12355.48064,35233.03394,11536.06868,12596.87362,2713.713749,11568.61511,0.475538732,6714.273712,16030.72734,4.049864876,0.244419063,0.301888219,86003.78574,86526.21219,-10834.6461,86003.78574,0
